"Accession_title","UID","Species","Length","Location"
"MZ625918Nemurella pictetii voucher JI-BOLD-469 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2126561767","Nemurella pictetii","658","JI-BOLD-469|Finland: Tavastia borealis, Toivakka, Iilijaervi, Ruostesuo|62.0798 N 25.9076 E|15-May-1998|Jari Ilmonen|Jari Ilmonen"
"MZ624251Nemurella pictetii voucher JI-BOLD-470 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2126558428","Nemurella pictetii","658","JI-BOLD-470|Finland: Tavastia borealis, Toivakka, Iilijaervi, Ruostesuo|62.0798 N 25.9076 E|15-May-1998|Jari Ilmonen|Jari Ilmonen"
"MZ624120Nemurella pictetii voucher JI-BOLD-475 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2126558166","Nemurella pictetii","658","JI-BOLD-475|Finland: Tavastia australis, Nastola, Pyhaentaka, Raeykkylae spring|61.0621 N 25.8136 E|01-Jun-1998|Jari Ilmonen|Jari Ilmonen"
"MZ623966Nemurella pictetii voucher JI-BOLD-474 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2126557858","Nemurella pictetii","658","JI-BOLD-474|Finland: Tavastia australis, Nastola, Pyhaentaka, Raeykkylae spring|61.0621 N 25.8136 E|01-Jun-1998|Jari Ilmonen|Jari Ilmonen"
"MZ622963Nemurella pictetii voucher JI-BOLD-472 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2126555852","Nemurella pictetii","658","JI-BOLD-472|Finland: Nylandia, Espoo, Nuuksion KP, Kattila spring|60.329 N 24.493 E|09-Nov-1999|Jari Ilmonen|Jari Ilmonen"
"MZ622957Nemurella pictetii voucher JI-BOLD-473 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2126555840","Nemurella pictetii","658","JI-BOLD-473|Finland: Tavastia australis, Nastola, Pyhaentaka, Raeykkylae spring|61.0621 N 25.8136 E|01-Jun-1998|Jari Ilmonen|Jari Ilmonen"
"MZ046710Nemurella pictetii voucher P17 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial","2030208054","Nemurella pictetii","609","P17"
"MT862398Nemurella pictetii isolate DM1303 mitochondrion, partial genome","1907754764","Nemurella pictetii","5914","DM1303"
"GU682195Nemurella pictetii voucher BC ZSM AQU 00191 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","305695712","Nemurella pictetii","658","BC ZSM AQU 00191|Germany|48.961 N 11.399 E|31-Aug-2009|Hess, M. & U. Heckes"
"GU682192Nemurella pictetii voucher BC ZSM AQU 00197 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","305695706","Nemurella pictetii","658","BC ZSM AQU 00197|Germany|48.909 N 13.011 E|03-Jul-2009|Hess, M., Heckes, U. & M. Franzen"
"GU682165Nemurella pictetii voucher BC ZSM AQU 00337 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","305695652","Nemurella pictetii","658","BC ZSM AQU 00337|Germany|47.821 N 11.904 E|23-Aug-2009|Hess, M. & U. Heckes"
"KY262570Nemurella pictetii voucher Np_BBQ130615_09 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214941588","Nemurella pictetii","658","Np_BBQ130615_09|Germany: Hesse, Breitenbach (first order stream), Emergence Trap Source|50.659 N 10.00 E|15-Jun-2013|Arne J. Beermann|Arne Beermann"
"KY262564Nemurella pictetii voucher GBOL17476 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214941576","Nemurella pictetii","658","GBOL17476|Germany: Bavaria, DBGL476, Nationalpark Berchtesgaden, Klaustal, Ragertalm. Westliche Wiesenquelle|47.571 N 12.4938 E|14-Jul-2015|R. Gerecke|Jerome Moriniere Mobile"
"KY262518Nemurella pictetii voucher Np_BBQ130615_11 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214941484","Nemurella pictetii","658","Np_BBQ130615_11|Germany: Hesse, Breitenbach (first order stream), Emergence Trap Source|50.659 N 10.00 E|15-Jun-2013|Arne J. Beermann|Arne Beermann"
"KY262516Nemurella pictetii voucher Np_BBQ130615_13 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214941480","Nemurella pictetii","658","Np_BBQ130615_13|Germany: Hesse, Breitenbach (first order stream), Emergence Trap Source|50.659 N 10.00 E|15-Jun-2013|Arne J. Beermann|Arne Beermann"
"KY262501Nemurella pictetii voucher GBOL08982 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214941450","Nemurella pictetii","658","GBOL08982|Germany: Bavaria, Nationalpark Berchtesgaden, eastern wasserhoehe-quelle|47.503 N 12.912 E|03-Jul-2014|Wiedenbrug, Gerecke et al.|Sofia Wiedenburg"
"KY262455Nemurella pictetii voucher GBOL08998 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214941358","Nemurella pictetii","633","GBOL08998|Germany: Bavaria, Nationalpark Berchtesgaden, eastern wasserhoehe-quelle|47.503 N 12.912 E|03-Jul-2014|Wiedenbrug, Gerecke et al.|Sofia Wiedenburg"
"KY262447Nemurella pictetii voucher GBOL08994 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214941342","Nemurella pictetii","633","GBOL08994|Germany: Bavaria, Nationalpark Berchtesgaden, eastern wasserhoehe-quelle|47.503 N 12.912 E|03-Jul-2014|Wiedenbrug, Gerecke et al.|Sofia Wiedenburg"
"KY262440Nemurella pictetii voucher GBOL17463 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214941328","Nemurella pictetii","658","GBOL17463|Germany: Bavaria, DBGL476, Nationalpark Berchtesgaden, Klaustal, Ragertalm. Westliche Wiesenquelle|47.571 N 12.4938 E|14-Jul-2015|R. Gerecke|Jerome Moriniere Mobile"
"KY262429Nemurella pictetii voucher GBOL03649 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214941306","Nemurella pictetii","658","GBOL03649|Germany: Hesse, Schlitz, Breitenbach (First-order stream)|50.662 N 9.624 E|06-Jun-2013|A. Beermann|Arne Beermann"
"KY262349Nemurella pictetii voucher GBOL17464 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214941146","Nemurella pictetii","658","GBOL17464|Germany: Bavaria, DBGL476, Nationalpark Berchtesgaden, Klaustal, Ragertalm. Westliche Wiesenquelle|47.571 N 12.4938 E|14-Jul-2015|R. Gerecke|Jerome Moriniere Mobile"
"KY262344Nemurella pictetii voucher GBOL08505 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214941136","Nemurella pictetii","658","GBOL08505|Germany: Nationalpark Berchtesgaden, Westliche Wasserhoehequelle gegenueber Schaeferhuette|47.508 N 12.976 E|03-Jul-2014|Wiedenburg, Gerecke et al.|Sofia Wiedenburg"
"KY262343Nemurella pictetii voucher GBOL17472 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214941134","Nemurella pictetii","658","GBOL17472|Germany: Bavaria, DBGL476, Nationalpark Berchtesgaden, Klaustal, Ragertalm. Westliche Wiesenquelle|47.571 N 12.4938 E|14-Jul-2015|R. Gerecke|Jerome Moriniere Mobile"
"KY262273Nemurella pictetii voucher Np_BBT130515_02 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214940994","Nemurella pictetii","658","Np_BBT130515_02|Germany: Hesse, Breitenbach (first order stream), Emergence Trap T2|50.662 N 9.624 E|15-May-2013|Arne J. Beermann|Arne Beermann"
"KY262246Nemurella pictetii voucher GBOL06223 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214940940","Nemurella pictetii","658","GBOL06223|Germany: Bavaria, N Jenner, 6 km SE Berchtesgaden|47.583 N 13.025 E|30-Jun-2014|L. Hendrich|Lars Hendrich"
"KY262162Nemurella pictetii voucher GBOL08970 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214940773","Nemurella pictetii","525","GBOL08970|Germany: Bavaria, Nationalpark Berchtesgaden, eastern wasserhoehe-quelle|47.503 N 12.912 E|03-Jul-2014|Wiedenbrug, Gerecke et al.|Sofia Wiedenburg"
"KY262154Nemurella pictetii voucher GBOL09376 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214940757","Nemurella pictetii","630","GBOL09376|Germany: Bavaria, Krumbaechlein|48.109 N 10.388 E|13-Aug-2013|C. D. Schubart & Tobias Windmaisser|Christoph D. Schubart"
"KY262143Nemurella pictetii voucher GBOL03340 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214940735","Nemurella pictetii","633","GBOL03340|Germany: Bavaria, Bayrischer Wald, Nationalpark Bayrischer Wald|48.956 N 13.412 E|11-Jun-2011|D. Doczkal|Lars Hendrich"
"KY262088Nemurella pictetii voucher GBOL09001 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214940625","Nemurella pictetii","633","GBOL09001|Germany: Bavaria, Nationalpark Berchtesgaden, eastern wasserhoehe-quelle|47.503 N 12.912 E|03-Jul-2014|Wiedenbrug, Gerecke et al.|Sofia Wiedenburg"
"KY262062Nemurella pictetii voucher GBOL08978 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214940573","Nemurella pictetii","658","GBOL08978|Germany: Bavaria, Nationalpark Berchtesgaden, eastern wasserhoehe-quelle|47.503 N 12.912 E|03-Jul-2014|Wiedenbrug, Gerecke et al.|Sofia Wiedenburg"
"KY262034Nemurella pictetii voucher GBOL08503 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214940517","Nemurella pictetii","658","GBOL08503|Germany: Nationalpark Berchtesgaden, Westliche Wasserhoehequelle gegenueber Schaeferhuette|47.508 N 12.976 E|03-Jul-2014|Wiedenburg, Gerecke et al.|Sofia Wiedenburg"
"KY262016Nemurella pictetii voucher Np_BBQ130615_05 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214940481","Nemurella pictetii","658","Np_BBQ130615_05|Germany: Hesse, Breitenbach (first order stream), Emergence Trap Source|50.659 N 10.00 E|15-Jun-2013|Arne J. Beermann|Arne Beermann"
"KY261990Nemurella pictetii voucher GBOL03648 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214940429","Nemurella pictetii","621","GBOL03648|Germany: Hesse, Schlitz, Breitenbach (First-order stream)|50.662 N 9.624 E|06-Jun-2013|A. Beermann|Arne Beermann"
"KY261967Nemurella pictetii voucher Np_BBT130521_01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214940383","Nemurella pictetii","658","Np_BBT130521_01|Germany: Hesse, Breitenbach (first order stream), Emergence Trap T2|50.662 N 9.624 E|21-May-2013|Arne J. Beermann|Arne Beermann"
"KY261958Nemurella pictetii voucher GBOL09005 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214940365","Nemurella pictetii","621","GBOL09005|Germany: Bavaria, Nationalpark Berchtesgaden, eastern wasserhoehe-quelle|47.503 N 12.912 E|03-Jul-2014|Wiedenbrug, Gerecke et al.|Sofia Wiedenburg"
"KY261938Nemurella pictetii voucher GBOL08992 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214940325","Nemurella pictetii","633","GBOL08992|Germany: Bavaria, Nationalpark Berchtesgaden, eastern wasserhoehe-quelle|47.503 N 12.912 E|03-Jul-2014|Wiedenbrug, Gerecke et al.|Sofia Wiedenburg"
"KY261933Nemurella pictetii voucher GBOL08981 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214940315","Nemurella pictetii","658","GBOL08981|Germany: Bavaria, Nationalpark Berchtesgaden, eastern wasserhoehe-quelle|47.503 N 12.912 E|03-Jul-2014|Wiedenbrug, Gerecke et al.|Sofia Wiedenburg"
"KY261904Nemurella pictetii voucher GBOL08989 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214940257","Nemurella pictetii","630","GBOL08989|Germany: Bavaria, Nationalpark Berchtesgaden, eastern wasserhoehe-quelle|47.503 N 12.912 E|03-Jul-2014|Wiedenbrug, Gerecke et al.|Sofia Wiedenburg"
"KY261901Nemurella pictetii voucher GBOL09003 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214940251","Nemurella pictetii","630","GBOL09003|Germany: Bavaria, Nationalpark Berchtesgaden, eastern wasserhoehe-quelle|47.503 N 12.912 E|03-Jul-2014|Wiedenbrug, Gerecke et al.|Sofia Wiedenburg"
"KY261899Nemurella pictetii voucher Np_BBQ130615_15 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214940247","Nemurella pictetii","658","Np_BBQ130615_15|Germany: Hesse, Breitenbach (first order stream), Emergence Trap Source|50.659 N 10.00 E|15-Jun-2013|Arne J. Beermann|Arne Beermann"
"KY261869Nemurella pictetii voucher GBOL08993 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214940187","Nemurella pictetii","632","GBOL08993|Germany: Bavaria, Nationalpark Berchtesgaden, eastern wasserhoehe-quelle|47.503 N 12.912 E|03-Jul-2014|Wiedenbrug, Gerecke et al.|Sofia Wiedenburg"
"KY261777Nemurella pictetii voucher GBOL08968 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214940004","Nemurella pictetii","633","GBOL08968|Germany: Bavaria, Nationalpark Berchtesgaden, eastern wasserhoehe-quelle|47.503 N 12.912 E|03-Jul-2014|Wiedenbrug, Gerecke et al.|Sofia Wiedenburg"
"KY261739Nemurella pictetii voucher GBOL08980 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214939928","Nemurella pictetii","658","GBOL08980|Germany: Bavaria, Nationalpark Berchtesgaden, eastern wasserhoehe-quelle|47.503 N 12.912 E|03-Jul-2014|Wiedenbrug, Gerecke et al.|Sofia Wiedenburg"
"KY261715Nemurella pictetii voucher Np_BBQ130615_04 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214939880","Nemurella pictetii","658","Np_BBQ130615_04|Germany: Hesse, Breitenbach (first order stream), Emergence Trap Source|50.659 N 10.00 E|15-Jun-2013|Arne J. Beermann|Arne Beermann"
"KY261692Nemurella pictetii voucher GBOL08987 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214939834","Nemurella pictetii","633","GBOL08987|Germany: Bavaria, Nationalpark Berchtesgaden, eastern wasserhoehe-quelle|47.503 N 12.912 E|03-Jul-2014|Wiedenbrug, Gerecke et al.|Sofia Wiedenburg"
"KY261689Nemurella pictetii voucher GBOL08991 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214939828","Nemurella pictetii","658","GBOL08991|Germany: Bavaria, Nationalpark Berchtesgaden, eastern wasserhoehe-quelle|47.503 N 12.912 E|03-Jul-2014|Wiedenbrug, Gerecke et al.|Sofia Wiedenburg"
"KY261669Nemurella pictetii voucher Np_BBQ130615_01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214939788","Nemurella pictetii","658","Np_BBQ130615_01|Germany: Hesse, Breitenbach (first order stream), Emergence Trap Source|50.659 N 10.00 E|15-Jun-2013|Arne J. Beermann|Arne Beermann"
"KY261635Nemurella pictetii voucher GBOL08985 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214939720","Nemurella pictetii","633","GBOL08985|Germany: Bavaria, Nationalpark Berchtesgaden, eastern wasserhoehe-quelle|47.503 N 12.912 E|03-Jul-2014|Wiedenbrug, Gerecke et al.|Sofia Wiedenburg"
"KY261631Nemurella pictetii voucher GBOL08966 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214939712","Nemurella pictetii","658","GBOL08966|Germany: Bavaria, Nationalpark Berchtesgaden, eastern wasserhoehe-quelle|47.503 N 12.912 E|03-Jul-2014|Wiedenbrug, Gerecke et al.|Sofia Wiedenburg"
"KY261625Nemurella pictetii voucher GBOL08990 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214939700","Nemurella pictetii","658","GBOL08990|Germany: Bavaria, Nationalpark Berchtesgaden, eastern wasserhoehe-quelle|47.503 N 12.912 E|03-Jul-2014|Wiedenbrug, Gerecke et al.|Sofia Wiedenburg"
"KY261610Nemurella pictetii voucher Np_BBQ130615_02 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214939670","Nemurella pictetii","658","Np_BBQ130615_02|Germany: Hesse, Breitenbach (first order stream), Emergence Trap Source|50.659 N 10.00 E|15-Jun-2013|Arne J. Beermann|Arne Beermann"
"KY261502Nemurella pictetii voucher Np_BBQ130615_12 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214939454","Nemurella pictetii","658","Np_BBQ130615_12|Germany: Hesse, Breitenbach (first order stream), Emergence Trap Source|50.659 N 10.00 E|15-Jun-2013|Arne J. Beermann|Arne Beermann"
"KY261476Nemurella pictetii voucher GBOL09373 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214939402","Nemurella pictetii","633","GBOL09373|Germany: Bavaria, Krumbaechlein|48.167 N 10.388 E|12-Aug-2013|C. D. Schubart & Tobias Windmaisser|Christoph D. Schubart"
"KY261461Nemurella pictetii voucher Np_BBQ130615_10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214939372","Nemurella pictetii","658","Np_BBQ130615_10|Germany: Hesse, Breitenbach (first order stream), Emergence Trap Source|50.659 N 10.00 E|15-Jun-2013|Arne J. Beermann|Arne Beermann"
"KY261439Nemurella pictetii voucher GBOL08975 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214939328","Nemurella pictetii","573","GBOL08975|Germany: Bavaria, Nationalpark Berchtesgaden, eastern wasserhoehe-quelle|47.503 N 12.912 E|03-Jul-2014|Wiedenbrug, Gerecke et al.|Sofia Wiedenburg"
"KY261435Nemurella pictetii voucher Np_BBQ130615_07 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214939320","Nemurella pictetii","658","Np_BBQ130615_07|Germany: Hesse, Breitenbach (first order stream), Emergence Trap Source|50.659 N 10.00 E|15-Jun-2013|Arne J. Beermann|Arne Beermann"
"KY261433Nemurella pictetii voucher GBOL08995 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214939316","Nemurella pictetii","633","GBOL08995|Germany: Bavaria, Nationalpark Berchtesgaden, eastern wasserhoehe-quelle|47.503 N 12.912 E|03-Jul-2014|Wiedenbrug, Gerecke et al.|Sofia Wiedenburg"
"KY261421Nemurella pictetii voucher Np_BBQ130515_01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214939292","Nemurella pictetii","658","Np_BBQ130515_01|Germany: Hesse, Breitenbach (first order stream), Emergence Trap Source|50.659 N 10.00 E|15-May-2013|Arne J. Beermann|Arne Beermann"
"KY261412Nemurella pictetii voucher GBOL17474 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214939274","Nemurella pictetii","658","GBOL17474|Germany: Bavaria, DBGL476, Nationalpark Berchtesgaden, Klaustal, Ragertalm. Westliche Wiesenquelle|47.571 N 12.4938 E|14-Jul-2015|R. Gerecke|Jerome Moriniere Mobile"
"KY261411Nemurella pictetii voucher Np_BBQ130615_06 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214939272","Nemurella pictetii","658","Np_BBQ130615_06|Germany: Hesse, Breitenbach (first order stream), Emergence Trap Source|50.659 N 10.00 E|15-Jun-2013|Arne J. Beermann|Arne Beermann"
"KY261398Nemurella pictetii voucher GBOL08506 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214939246","Nemurella pictetii","658","GBOL08506|Germany: Nationalpark Berchtesgaden, Westliche Wasserhoehequelle gegenueber Schaeferhuette|47.508 N 12.976 E|03-Jul-2014|Wiedenburg, Gerecke et al.|Sofia Wiedenburg"
"KY261330Nemurella pictetii voucher Np_BBQ130615_14 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214939111","Nemurella pictetii","658","Np_BBQ130615_14|Germany: Hesse, Breitenbach (first order stream), Emergence Trap Source|50.659 N 10.00 E|15-Jun-2013|Arne J. Beermann|Arne Beermann"
"KY261318Nemurella pictetii voucher Np_BBQ130615_03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214939087","Nemurella pictetii","658","Np_BBQ130615_03|Germany: Hesse, Breitenbach (first order stream), Emergence Trap Source|50.659 N 10.00 E|15-Jun-2013|Arne J. Beermann|Arne Beermann"
"KY261305Nemurella pictetii voucher Np_BBQ130615_08 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214939061","Nemurella pictetii","658","Np_BBQ130615_08|Germany: Hesse, Breitenbach (first order stream), Emergence Trap Source|50.659 N 10.00 E|15-Jun-2013|Arne J. Beermann|Arne Beermann"
"KY261293Nemurella pictetii voucher GBOL08983 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214939037","Nemurella pictetii","573","GBOL08983|Germany: Bavaria, Nationalpark Berchtesgaden, eastern wasserhoehe-quelle|47.503 N 12.912 E|03-Jul-2014|Wiedenbrug, Gerecke et al.|Sofia Wiedenburg"
"KY261287Nemurella pictetii voucher GBOL08999 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214939025","Nemurella pictetii","573","GBOL08999|Germany: Bavaria, Nationalpark Berchtesgaden, eastern wasserhoehe-quelle|47.503 N 12.912 E|03-Jul-2014|Wiedenbrug, Gerecke et al.|Sofia Wiedenburg"
"KY261282Nemurella pictetii voucher GBOL08977 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214939015","Nemurella pictetii","658","GBOL08977|Germany: Bavaria, Nationalpark Berchtesgaden, eastern wasserhoehe-quelle|47.503 N 12.912 E|03-Jul-2014|Wiedenbrug, Gerecke et al.|Sofia Wiedenburg"
"KY261261Nemurella pictetii voucher Np_BBQ130515_02 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214938973","Nemurella pictetii","658","Np_BBQ130515_02|Germany: Hesse, Breitenbach (first order stream), Emergence Trap Source|50.659 N 10.00 E|15-May-2013|Arne J. Beermann|Arne Beermann"
"KY261199Nemurella pictetii voucher GBOL03651 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214938849","Nemurella pictetii","658","GBOL03651|Germany: Hesse, Schlitz, Breitenbach (First-order stream)|50.662 N 9.624 E|06-Jun-2013|A. Beermann|Arne Beermann"
"KY261192Nemurella pictetii voucher GBOL08971 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214938835","Nemurella pictetii","630","GBOL08971|Germany: Bavaria, Nationalpark Berchtesgaden, eastern wasserhoehe-quelle|47.503 N 12.912 E|03-Jul-2014|Wiedenbrug, Gerecke et al.|Sofia Wiedenburg"
"KY261190Nemurella pictetii voucher GBOL08967 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214938831","Nemurella pictetii","658","GBOL08967|Germany: Bavaria, Nationalpark Berchtesgaden, eastern wasserhoehe-quelle|47.503 N 12.912 E|03-Jul-2014|Wiedenbrug, Gerecke et al.|Sofia Wiedenburg"
"KY261169Nemurella pictetii voucher GBOL08997 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214938789","Nemurella pictetii","563","GBOL08997|Germany: Bavaria, Nationalpark Berchtesgaden, eastern wasserhoehe-quelle|47.503 N 12.912 E|03-Jul-2014|Wiedenbrug, Gerecke et al.|Sofia Wiedenburg"
"KY261142Nemurella pictetii voucher GBOL09091 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214938735","Nemurella pictetii","658","GBOL09091|Germany: Bavaria, S Osterfelderkopf 1km N Alpspitze, 7km SSW Garmisch-Partenkirchen|47.436 N 11.05 E|16-Jul-2014|S. Friedrich, M. Hornburg|Stefan Friedrich"
"KY261124Nemurella pictetii voucher GBOL08986 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214938699","Nemurella pictetii","640","GBOL08986|Germany: Bavaria, Nationalpark Berchtesgaden, eastern wasserhoehe-quelle|47.503 N 12.912 E|03-Jul-2014|Wiedenbrug, Gerecke et al.|Sofia Wiedenburg"
"KF492804Nemurella pictetii cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","554792605","Nemurella pictetii","658","NHMO-EPT_40|Norway: Oslo, Hauketo, Ljanselva|59.8477 N 10.7917 E|08-May-2010|L. Boumans"
"HQ938255Ostrocerca albidipennis voucher 09CBSTO-159 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","323330866","Ostrocerca albidipennis","658","09CBSTO-159|Canada|46.831 N 60.612 W|10-Jun-2009|D. A., D. B., K. Heard, J. O."
"HM906708Ostrocerca albidipennis voucher 09CBSTO-067 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","313582120","Ostrocerca albidipennis","618","09CBSTO-067|Canada|46.4856 N 60.4407 W|24-Jun-2009|Donald Baird"
"JN200669Ostrocerca albidipennis voucher EPA0759 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","347362901","Ostrocerca albidipennis","614","EPA0759|USA: West Virginia, Hardy Co., 3 mi. NE Mathias|38.55 N 78.49 W|05-May-2003|D. R. Smith|Boris Kondratieff"
"HM906709Ostrocerca complexa voucher 09CBSTO-068 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","313582122","Ostrocerca complexa","658","09CBSTO-068|Canada|46.4856 N 60.4407 W|24-Jun-2009|Donald Baird"
"JN200671Ostrocerca complexa voucher EPA762 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","347362905","Ostrocerca complexa","655","EPA762|USA: West Virginia, Hardy Co., 3 mi. NE Mathias|38.55 N 78.49 W|14-May-2003|D. R. Smith|Oliver S. Flint, Jr."
"JN200670Ostrocerca complexa voucher EPA761 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","347362903","Ostrocerca complexa","599","EPA761|USA: Virginia, Augusta Co., Hite Hollow, Rt. 82 W. Augusta Springs|38.073 N 79.214 W|25-May-2005|O. S. Flint Jr.|Oliver S. Flint, Jr."
"JN200673Ostrocerca truncata voucher EPA765 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","347362909","Ostrocerca truncata","653","EPA765|USA: West Virginia, Hardy Co., 3 mi. NE Mathias|38.55 N 78.49 W|15-May-2003|D. R. Smith|Boris Kondratieff"
"JN200672Ostrocerca truncata voucher EPA763 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","347362907","Ostrocerca truncata","641","EPA763|USA: West Virginia, Hardy Co., 3 mi. NE Mathias|38.55 N 78.49 W|24-Apr-2003|D. R. Smith|Boris Kondratieff"
"JN200684Paranemoura perfecta voucher EPA770 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","347362931","Paranemoura perfecta","567","EPA770|USA: West Virginia, Hardy Co., 3 mi. NE Mathias|38.55 N 78.49 W|15-May-2001|D. R. Smith|Boris Kondratieff"
"JN200683Paranemoura perfecta voucher EPA769 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","347362929","Paranemoura perfecta","633","EPA769|USA: West Virginia, Hardy Co., 3 mi. NE Mathias|38.55 N 78.49 W|30-Apr-2004|D. R. Smith|Boris Kondratieff"
"JN200682Paranemoura perfecta voucher EPA767 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","347362927","Paranemoura perfecta","628","EPA767|USA: West Virginia, Hardy Co., 3 mi. NE Mathias|38.55 N 78.49 W|25-Apr-2003|D. R. Smith|Boris Kondratieff"
