"Assay","Taxon","Name","FRmm_total","FRmm_diff","FRmm_3p","FRmm_term","FRmm_AA","FRmm_AG","FRmm_AC","FRmm_TT","FRmm_TG","FRmm_TC","FRmm_GG","FRmm_CC","FR_length","FR_Tm","FR_Tmdiff","Pmm_total","Pmm_center","Pmm_AA","Pmm_AG","Pmm_AC","Pmm_TT","Pmm_TG","Pmm_TC","Pmm_GG","Pmm_CC","P_length","P_Tm"
"LEDN","Nemoura sahlbergi","JF884161.1 Nemoura sahlbergi voucher JI-BOLD-271 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.2,0.4,0.2,0.1,0,0.3,0,0.5,0.1,0,0,20,57.1,1.8,5,0.6,0,0,0.6,0,0.2,0.2,0,0,18,84
"LEDN","Nemoura sahlbergi","JX905861.1 Nemoura sahlbergi voucher NHMO-EPT_637 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.2,0.4,0.2,0.1,0,0.3,0,0.5,0.1,0,0,20,57.1,1.8,5,0.6,0,0,0.6,0,0.2,0.2,0,0,18,84
"LEDN","Nemoura sahlbergi","MK132446.1 Nemoura sahlbergi problematica voucher 0140 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.444444444444444,0.222222222222222,0.111111111111111,0.111111111111111,0.333333333333333,0,0.333333333333333,0.111111111111111,0,0,20,57.1,1.8,6,0.333333333333333,0.166666666666667,0,0.5,0,0.333333333333333,0,0,0,18,84
"LEDN","Nemoura sahlbergi","MK132445.1 Nemoura sahlbergi problematica voucher 0139 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",11,0.0909090909090909,0.363636363636364,0.181818181818182,0.0909090909090909,0.0909090909090909,0.363636363636364,0,0.363636363636364,0.0909090909090909,0,0,20,57.1,1.8,5,0.2,0.2,0,0.4,0,0.4,0,0,0,18,84
"LEDN","Nemoura sciurus","OK316317.1 Nemoura sciurus voucher CROBD72 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.333333333333333,0.444444444444444,0.222222222222222,0.111111111111111,0.111111111111111,0.222222222222222,0,0.111111111111111,0.222222222222222,0.222222222222222,0,20,57.1,1.8,7,0.428571428571429,0.142857142857143,0,0.428571428571429,0,0.285714285714286,0.142857142857143,0,0,18,84
"LEDN","Nemoura sciurus","OK316381.1 Nemoura sciurus voucher CROBD101 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.333333333333333,0.444444444444444,0.222222222222222,0.111111111111111,0.111111111111111,0.222222222222222,0,0.111111111111111,0.222222222222222,0.222222222222222,0,20,57.1,1.8,7,0.428571428571429,0.142857142857143,0,0.428571428571429,0,0.285714285714286,0.142857142857143,0,0,18,84
"LEDN","Nemoura sciurus","OK316346.1 Nemoura sciurus voucher CROBD162 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.333333333333333,0.444444444444444,0.222222222222222,0.111111111111111,0.111111111111111,0.222222222222222,0,0.111111111111111,0.222222222222222,0.222222222222222,0,20,57.1,1.8,6,0.5,0.166666666666667,0,0.5,0,0.166666666666667,0.166666666666667,0,0,18,84
"LEDN","Nemoura sciurus","OK316277.1 Nemoura sciurus voucher CROBD163 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.333333333333333,0.444444444444444,0.222222222222222,0.111111111111111,0.111111111111111,0.222222222222222,0,0.111111111111111,0.222222222222222,0.222222222222222,0,20,57.1,1.8,6,0.5,0.166666666666667,0,0.5,0,0.166666666666667,0.166666666666667,0,0,18,84
"LEDN","Nemoura securigera","MK132393.1 Nemoura securigera voucher 0114 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0.222222222222222,0,0.333333333333333,0.111111111111111,0,0.111111111111111,20,57.1,1.8,6,0.333333333333333,0,0.166666666666667,0.5,0,0.333333333333333,0,0,0,18,84
"LEDN","Nemoura sinuata","MZ046709.1 Nemoura sinuata voucher P16 cytochrome c oxidase subunit I (COX1) gene partial cds mitochondrial",10,0.4,0.4,0.2,0.1,0.1,0.2,0,0.4,0.2,0,0,20,57.1,1.8,3,0.333333333333333,0,0,0.666666666666667,0,0.333333333333333,0,0,0,18,84
"LEDN","Nemoura sinuata","HQ563174.1 Nemoura sinuata voucher BC ZSM AQU 00750 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.4,0.4,0.2,0.1,0.1,0.2,0,0.4,0.2,0,0,20,57.1,1.8,4,0.25,0,0,0.75,0,0.25,0,0,0,18,84
"LEDN","Nemoura sinuata","KY261594.1 Nemoura sinuata voucher BCZSMAQU001133 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.4,0.4,0.2,0.1,0.1,0.2,0,0.4,0.2,0,0,20,57.1,1.8,4,0.25,0,0,0.75,0,0.25,0,0,0,18,84
"LEDN","Nemoura sinuata","KY261694.1 Nemoura sinuata voucher GBOL17450 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.4,0.4,0.2,0.1,0.1,0.2,0,0.4,0.2,0,0,20,57.1,1.8,4,0.25,0,0,0.75,0,0.25,0,0,0,18,84
"LEDN","Nemoura sinuata","KY261217.1 Nemoura sinuata voucher GBOL17446 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.4,0.4,0.2,0.1,0.1,0.2,0,0.4,0.2,0,0,20,57.1,1.8,4,0.25,0,0,0.75,0,0.25,0,0,0,18,84
"LEDN","Nemoura sinuata","MK584454.1 Nemoura sinuata isolate B237 cytochrome oxidase subunit I (COI) gene partial cds mitochondrial",13,0.230769230769231,0.230769230769231,0.153846153846154,0.0769230769230769,0.0769230769230769,0.384615384615385,0.0769230769230769,0.230769230769231,0.153846153846154,0,0,20,57.1,1.8,5,0.4,0.2,0,0.6,0,0.2,0,0,0,18,84
"LEDN","Nemoura stratum","MK132450.1 Nemoura stratum voucher 0124 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",12,0.333333333333333,0.333333333333333,0.166666666666667,0.0833333333333333,0.166666666666667,0.25,0,0.333333333333333,0.166666666666667,0,0,20,57.1,1.8,4,0.5,0.25,0,0.5,0,0.25,0,0,0,18,84
"LEDN","Nemoura stratum","MK132449.1 Nemoura stratum voucher 0123 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",11,0.272727272727273,0.363636363636364,0.181818181818182,0.0909090909090909,0.181818181818182,0.272727272727273,0,0.272727272727273,0.181818181818182,0,0,20,57.1,1.8,5,0.6,0.2,0,0.6,0,0.2,0,0,0,18,84
"LEDN","Nemoura taihangshana","MK132442.1 Nemoura taihangshana voucher 0125 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.2,0.3,0.1,0.1,0.2,0.3,0,0.1,0.2,0.1,0,20,57.1,1.8,4,0.25,0.25,0,0.5,0,0.25,0,0,0,18,84
"LEDN","Nemoura transversospinosa","LC644466.1 Nemoura transversospinosa P080 mitochondrial COI gene for cytochrome oxidase subunit 1 partial cds",10,0,0.3,0.2,0.1,0,0.2,0,0.5,0.2,0,0,20,57.1,1.8,4,0.25,0,0.25,0.25,0,0.25,0.25,0,0,18,84
"LEDN","Nemoura transversospinosa","MK132428.1 Nemoura transversospinosa voucher 0127 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0,0.3,0.2,0.1,0,0.2,0,0.5,0.2,0,0,20,57.1,1.8,4,0.25,0,0.25,0.25,0,0.25,0.25,0,0,18,84
"LEDN","Nemoura transversospinosa","MK132426.1 Nemoura transversospinosa voucher 0126 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0,0.3,0.2,0.1,0,0.2,0,0.5,0.2,0,0,20,57.1,1.8,4,0.25,0,0.25,0.25,0,0.25,0.25,0,0,18,84
"LEDN","Nemoura transversospinosa","MK132431.1 Nemoura transversospinosa voucher 0131 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0,0.3,0.2,0.1,0,0.2,0,0.5,0.1,0,0.1,20,57.1,1.8,4,0.25,0,0.25,0.25,0,0.25,0.25,0,0,18,84
"LEDN","Nemoura transversospinosa","MK132430.1 Nemoura transversospinosa voucher 0130 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0,0.3,0.2,0.1,0,0.2,0,0.5,0.1,0,0.1,20,57.1,1.8,4,0.25,0,0.25,0.25,0,0.25,0.25,0,0,18,84
"LEDN","Nemoura transversospinosa","MK132429.1 Nemoura transversospinosa voucher 0129 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0,0.3,0.2,0.1,0,0.2,0,0.5,0.1,0,0.1,20,57.1,1.8,4,0.25,0,0.25,0.25,0,0.25,0.25,0,0,18,84
"LEDN","Nemoura transversospinosa","MK132427.1 Nemoura transversospinosa voucher 0128 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0,0.3,0.2,0.1,0,0.2,0,0.5,0.2,0,0,20,57.1,1.8,4,0.25,0,0.25,0.25,0,0.25,0.25,0,0,18,84
"LEDN","Nemoura uenoi","MK132440.1 Nemoura uenoi voucher 0143 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",11,0.0909090909090909,0.363636363636364,0.181818181818182,0.0909090909090909,0.181818181818182,0.363636363636364,0,0.181818181818182,0.0909090909090909,0,0.0909090909090909,20,57.1,1.8,3,0.333333333333333,0,0,0.666666666666667,0,0.333333333333333,0,0,0,18,84
"LEDN","Nemoura uenoi","MK132439.1 Nemoura uenoi voucher 0142 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0,0.4,0.2,0.1,0.2,0.3,0,0.2,0.1,0,0.1,20,57.1,1.8,4,0.25,0,0,0.75,0,0.25,0,0,0,18,84
"LEDN","Nemoura uenoi","MK132438.1 Nemoura uenoi voucher 0141 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0,0.4,0.2,0.1,0.2,0.3,0,0.2,0.1,0,0.1,20,57.1,1.8,3,0.333333333333333,0,0,0.666666666666667,0,0.333333333333333,0,0,0,18,84
"LEDN","Nemoura uncinata","OK316380.1 Nemoura uncinata voucher CROBD975 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0.333333333333333,0.111111111111111,0.222222222222222,0,0,0.111111111111111,20,57.1,1.8,4,0.75,0,0,0.5,0,0.25,0.25,0,0,18,84
"LEDN","Nemoura uncinata","HM422058.1 Nemoura uncinata voucher BC ZSM AQU 00336 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",8,0,0.25,0.125,0.125,0.125,0.25,0.125,0.25,0,0,0.125,20,57.1,1.8,4,0.75,0,0,0.5,0,0.25,0.25,0,0,18,84
"LEDN","Nemoura viki","JX905849.1 Nemoura viki voucher NHMO_EPT_1381 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0,0.4,0.2,0.1,0.1,0.3,0,0.2,0.2,0,0.1,20,57.1,1.8,6,0.333333333333333,0.166666666666667,0,0.333333333333333,0,0.333333333333333,0.166666666666667,0,0,18,84
"LEDN","Nemurella pictetii","MK584456.2 Nemurella pictetii isolate B239 cytochrome oxidase subunit I (COI) gene partial cds mitochondrial",9,0.333333333333333,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111,0.444444444444444,0,0.111111111111111,0,0,0.222222222222222,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","MZ046710.1 Nemurella pictetii voucher P17 cytochrome c oxidase subunit I (COX1) gene partial cds mitochondrial",10,0.2,0.4,0.2,0.1,0.1,0.4,0,0.2,0,0,0.2,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","OK316271.1 Nemurella pictetii voucher CROBD159 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.2,0.4,0.2,0,0.1,0.5,0,0.2,0,0,0.2,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","OK316216.1 Nemurella pictetii voucher CROBD161 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.2,0.4,0.2,0,0.1,0.5,0,0.2,0,0,0.2,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","OK316179.1 Nemurella pictetii voucher CROBD723 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.2,0.4,0.2,0,0.1,0.5,0,0.2,0,0,0.2,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","OK316315.1 Nemurella pictetii voucher CROBD35 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.2,0.4,0.2,0,0.1,0.5,0,0.2,0,0,0.2,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","OK316414.1 Nemurella pictetii voucher CROBD463 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.2,0.4,0.2,0,0.1,0.5,0,0.2,0,0,0.2,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","OK316218.1 Nemurella pictetii voucher CROBD37 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.2,0.4,0.2,0,0.1,0.5,0,0.2,0,0,0.2,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","KY261869.1 Nemurella pictetii voucher GBOL08993 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.444444444444444,0.222222222222222,0,0.111111111111111,0.444444444444444,0,0.222222222222222,0,0,0.222222222222222,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","KY261692.1 Nemurella pictetii voucher GBOL08987 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.2,0.4,0.2,0,0.1,0.5,0,0.2,0,0,0.2,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","KY261777.1 Nemurella pictetii voucher GBOL08968 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",8,0,0.375,0.125,0,0.125,0.375,0,0.25,0,0,0.25,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","KY262518.1 Nemurella pictetii voucher Np_BBQ130615_11 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.2,0.4,0.2,0,0.1,0.5,0,0.2,0,0,0.2,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","KY261190.1 Nemurella pictetii voucher GBOL08967 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.444444444444444,0.222222222222222,0,0.111111111111111,0.444444444444444,0,0.222222222222222,0,0,0.222222222222222,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","KY261904.1 Nemurella pictetii voucher GBOL08989 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.444444444444444,0.222222222222222,0,0.111111111111111,0.444444444444444,0,0.222222222222222,0,0,0.222222222222222,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","KY261282.1 Nemurella pictetii voucher GBOL08977 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.444444444444444,0.222222222222222,0,0.111111111111111,0.444444444444444,0,0.222222222222222,0,0,0.222222222222222,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","KY262343.1 Nemurella pictetii voucher GBOL17472 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.444444444444444,0.222222222222222,0,0.111111111111111,0.444444444444444,0,0.222222222222222,0,0,0.222222222222222,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","KY261124.1 Nemurella pictetii voucher GBOL08986 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.444444444444444,0.222222222222222,0,0.111111111111111,0.444444444444444,0,0.222222222222222,0,0,0.222222222222222,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","KY262455.1 Nemurella pictetii voucher GBOL08998 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.2,0.4,0.2,0,0.1,0.5,0,0.2,0,0,0.2,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","KY261899.1 Nemurella pictetii voucher Np_BBQ130615_15 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.2,0.4,0.2,0,0.1,0.5,0,0.2,0,0,0.2,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","KY261461.1 Nemurella pictetii voucher Np_BBQ130615_10 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.2,0.4,0.2,0,0.1,0.5,0,0.2,0,0,0.2,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","KY262143.1 Nemurella pictetii voucher GBOL03340 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.444444444444444,0.222222222222222,0,0.111111111111111,0.444444444444444,0,0.222222222222222,0,0,0.222222222222222,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","KY261625.1 Nemurella pictetii voucher GBOL08990 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.444444444444444,0.222222222222222,0,0.111111111111111,0.444444444444444,0,0.222222222222222,0,0,0.222222222222222,20,57.1,1.8,5,0.4,0,0,0.4,0,0.4,0,0.2,0,18,84
"LEDN","Nemurella pictetii","KY261631.1 Nemurella pictetii voucher GBOL08966 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.444444444444444,0.222222222222222,0,0.111111111111111,0.444444444444444,0,0.222222222222222,0,0,0.222222222222222,20,57.1,1.8,5,0.4,0,0,0.4,0,0.4,0,0.2,0,18,84
"LEDN","Nemurella pictetii","KY261689.1 Nemurella pictetii voucher GBOL08991 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.444444444444444,0.222222222222222,0,0.111111111111111,0.444444444444444,0,0.222222222222222,0,0,0.222222222222222,20,57.1,1.8,5,0.4,0,0,0.4,0,0.4,0,0.2,0,18,84
"LEDN","Nemurella pictetii","KY261739.1 Nemurella pictetii voucher GBOL08980 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.444444444444444,0.222222222222222,0,0.111111111111111,0.444444444444444,0,0.222222222222222,0,0,0.222222222222222,20,57.1,1.8,5,0.4,0,0,0.4,0,0.4,0,0.2,0,18,84
"LEDN","Nemurella pictetii","KY262162.1 Nemurella pictetii voucher GBOL08970 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.444444444444444,0.222222222222222,0,0.111111111111111,0.444444444444444,0,0.222222222222222,0,0,0.222222222222222,20,57.1,1.8,5,0.4,0,0,0.4,0,0.4,0,0.2,0,18,84
"LEDN","Nemurella pictetii","KY262062.1 Nemurella pictetii voucher GBOL08978 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.444444444444444,0.222222222222222,0,0.111111111111111,0.444444444444444,0,0.222222222222222,0,0,0.222222222222222,20,57.1,1.8,5,0.4,0,0,0.4,0,0.4,0,0.2,0,18,84
"LEDN","Nemurella pictetii","KY261610.1 Nemurella pictetii voucher Np_BBQ130615_02 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.444444444444444,0.222222222222222,0,0.111111111111111,0.444444444444444,0,0.222222222222222,0,0,0.222222222222222,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","KY261502.1 Nemurella pictetii voucher Np_BBQ130615_12 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.444444444444444,0.222222222222222,0,0.111111111111111,0.444444444444444,0,0.222222222222222,0,0,0.222222222222222,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","KY262564.1 Nemurella pictetii voucher GBOL17476 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.444444444444444,0.222222222222222,0,0.111111111111111,0.444444444444444,0,0.222222222222222,0,0,0.222222222222222,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","KY261635.1 Nemurella pictetii voucher GBOL08985 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.444444444444444,0.222222222222222,0,0.111111111111111,0.444444444444444,0,0.222222222222222,0,0,0.222222222222222,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","KY261305.1 Nemurella pictetii voucher Np_BBQ130615_08 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.444444444444444,0.222222222222222,0,0.111111111111111,0.444444444444444,0,0.222222222222222,0,0,0.222222222222222,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","KY261669.1 Nemurella pictetii voucher Np_BBQ130615_01 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.444444444444444,0.222222222222222,0,0.111111111111111,0.444444444444444,0,0.222222222222222,0,0,0.222222222222222,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","KY261933.1 Nemurella pictetii voucher GBOL08981 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.444444444444444,0.222222222222222,0,0.111111111111111,0.444444444444444,0,0.222222222222222,0,0,0.222222222222222,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","KY262501.1 Nemurella pictetii voucher GBOL08982 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.444444444444444,0.222222222222222,0,0.111111111111111,0.444444444444444,0,0.222222222222222,0,0,0.222222222222222,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","KY262570.1 Nemurella pictetii voucher Np_BBQ130615_09 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.444444444444444,0.222222222222222,0,0.111111111111111,0.444444444444444,0,0.222222222222222,0,0,0.222222222222222,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","KY261990.1 Nemurella pictetii voucher GBOL03648 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.444444444444444,0.222222222222222,0,0.111111111111111,0.444444444444444,0,0.222222222222222,0,0,0.222222222222222,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","KY261330.1 Nemurella pictetii voucher Np_BBQ130615_14 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.2,0.4,0.2,0,0.1,0.5,0,0.2,0,0,0.2,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","KY261421.1 Nemurella pictetii voucher Np_BBQ130515_01 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.2,0.4,0.2,0,0.1,0.5,0,0.2,0,0,0.2,20,57.1,1.8,5,0.4,0,0,0.6,0,0.4,0,0,0,18,84
"LEDN","Nemurella pictetii","KY261411.1 Nemurella pictetii voucher Np_BBQ130615_06 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.2,0.4,0.2,0,0.1,0.5,0,0.2,0,0,0.2,20,57.1,1.8,5,0.4,0,0,0.6,0,0.4,0,0,0,18,84
"LEDN","Nemurella pictetii","KY261169.1 Nemurella pictetii voucher GBOL08997 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.333333333333333,0.111111111111111,0,0.111111111111111,0.444444444444444,0,0.222222222222222,0,0,0.222222222222222,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","KY261715.1 Nemurella pictetii voucher Np_BBQ130615_04 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.2,0.4,0.2,0,0.1,0.5,0,0.2,0,0,0.2,20,57.1,1.8,5,0.4,0,0,0.6,0,0.4,0,0,0,18,84
"LEDN","Nemurella pictetii","MK584524.2 Nemurella pictetii cytochrome oxidase subunit I (COI) gene partial cds mitochondrial",9,0.111111111111111,0.333333333333333,0.111111111111111,0,0.111111111111111,0.444444444444444,0,0.222222222222222,0.111111111111111,0,0.111111111111111,20,57.1,1.8,5,0.4,0,0,0.6,0,0.4,0,0,0,18,84
"LEDN","Nemurella pictetii","KY261293.1 Nemurella pictetii voucher GBOL08983 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.333333333333333,0.111111111111111,0,0.111111111111111,0.444444444444444,0,0.222222222222222,0,0,0.222222222222222,20,57.1,1.8,5,0.4,0,0,0.6,0,0.4,0,0,0,18,84
"LEDN","Nemurella pictetii","KY262154.1 Nemurella pictetii voucher GBOL09376 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.333333333333333,0.111111111111111,0,0.111111111111111,0.444444444444444,0,0.222222222222222,0,0,0.222222222222222,20,57.1,1.8,4,0.25,0,0,0.5,0,0.5,0,0,0,18,84
"LEDN","Nemurella pictetii","KY262344.1 Nemurella pictetii voucher GBOL08505 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.333333333333333,0.111111111111111,0,0.111111111111111,0.444444444444444,0,0.222222222222222,0,0,0.222222222222222,20,57.1,1.8,5,0.4,0,0,0.6,0,0.4,0,0,0,18,84
"LEDN","Nemurella pictetii","KY261261.1 Nemurella pictetii voucher Np_BBQ130515_02 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.333333333333333,0.111111111111111,0,0.111111111111111,0.444444444444444,0,0.222222222222222,0,0,0.222222222222222,20,57.1,1.8,5,0.4,0,0,0.6,0,0.4,0,0,0,18,84
"LEDN","Nemurella pictetii","MT862398.1 Nemurella pictetii isolate DM1303 mitochondrion partial genome",9,0.111111111111111,0.333333333333333,0.111111111111111,0,0.111111111111111,0.444444444444444,0,0.222222222222222,0,0,0.222222222222222,20,57.1,1.8,5,0.4,0,0,0.6,0,0.4,0,0,0,18,84
