"Accession_title","UID","Species","Length","Location"
"MN718190Diplosoma listerianum cytochrome c oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1785493625","Diplosoma listerianum","594","Canada: Magdalen Islands, QC|25-Oct-2017"
"MN718189Diplosoma listerianum cytochrome c oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1785493623","Diplosoma listerianum","651","Canada: Magdalen Islands, QC|25-Oct-2017"
"MH339615Diplosoma listerianum isolate WT5NS cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1569724441","Diplosoma listerianum","438","WT5NS|Australia: Williamstown|37.86 S 144.91 E|22-Apr-2015|Richard Piola"
"MH339614Diplosoma listerianum isolate WT1NS cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1569724439","Diplosoma listerianum","438","WT1NS|Australia: Williamstown|37.86 S 144.91 E|22-Apr-2015|Richard Piola"
"MH339613Diplosoma listerianum isolate NH4MS cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1569724437","Diplosoma listerianum","438","NH4MS|Australia: Northhaven Marina|34.79 S 138.49 E|01-May-2015|Kristian Peters"
"MH339612Diplosoma listerianum isolate NH2BS cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1569724435","Diplosoma listerianum","438","NH2BS|Australia: Northhaven Marina|34.79 S 138.49 E|01-May-2015|Kristian Peters"
"KY235593Diplosoma listerianum isolate SCTB8_8 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533418","Diplosoma listerianum","661","SCTB8_8|USA: Santa Cruz, California|36.97 N 122 W|14-Sep-2012|Joshua Mackie"
"KY235592Diplosoma listerianum isolate SCTB8_3-8 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533415","Diplosoma listerianum","661","SCTB8_3-8|USA: Santa Cruz, California|36.97 N 122 W|14-Sep-2012|Joshua Mackie"
"KY235591Diplosoma listerianum isolate SCTB8_2-8 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533412","Diplosoma listerianum","661","SCTB8_2-8|USA: Santa Cruz, California|36.97 N 122 W|14-Sep-2012|Joshua Mackie"
"KY235590Diplosoma listerianum isolate SCTB2_3-2 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533409","Diplosoma listerianum","661","SCTB2_3-2|USA: Santa Cruz, California|36.97 N 122 W|14-Sep-2012|Joshua Mackie"
"KY235589Diplosoma listerianum isolate SCTB2_2-2 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533406","Diplosoma listerianum","661","SCTB2_2-2|USA: Santa Cruz, California|36.97 N 122 W|14-Sep-2012|Joshua Mackie"
"KY235588Diplosoma listerianum isolate SCMS8_8 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533403","Diplosoma listerianum","661","SCMS8_8|USA: Santa Cruz, California|36.97 N 122 W|14-Sep-2012|Joshua Mackie"
"KY235587Diplosoma listerianum isolate SCMS8_2-8 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533400","Diplosoma listerianum","661","SCMS8_2-8|USA: Santa Cruz, California|36.97 N 122 W|14-Sep-2012|Joshua Mackie"
"KY235586Diplosoma listerianum isolate SCMR3_3 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533397","Diplosoma listerianum","661","SCMR3_3|USA: Santa Cruz, California|36.97 N 122 W|14-Sep-2012|Joshua Mackie"
"KY235585Diplosoma listerianum isolate SCMR3_2-3 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533394","Diplosoma listerianum","661","SCMR3_2-3|USA: Santa Cruz, California|36.97 N 122 W|14-Sep-2012|Joshua Mackie"
"KY235584Diplosoma listerianum isolate SCMR2_2-1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533391","Diplosoma listerianum","661","SCMR2_2-1|USA: Santa Cruz, California|36.97 N 122 W|14-Sep-2012|Joshua Mackie"
"KY235583Diplosoma listerianum isolate SCMR2_2 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533388","Diplosoma listerianum","661","SCMR2_2|USA: Santa Cruz, California|36.97 N 122 W|14-Sep-2012|Joshua Mackie"
"KY235582Diplosoma listerianum isolate SCMR2_3-2 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533385","Diplosoma listerianum","661","SCMR2_3-2|USA: Santa Cruz, California|36.97 N 122 W|14-Sep-2012|Joshua Mackie"
"KY235581Diplosoma listerianum isolate SCMB1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533382","Diplosoma listerianum","661","SCMB1|USA: Santa Cruz, California|36.97 N 122 W|14-Sep-2012|Joshua Mackie"
"KY235580Diplosoma listerianum isolate SCM4_1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533379","Diplosoma listerianum","661","SCM4_1|USA: Santa Cruz, California|36.97 N 122 W|14-Sep-2012|Joshua Mackie"
"KY235579Diplosoma listerianum isolate SCMB2_1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533376","Diplosoma listerianum","661","SCMB2_1|USA: Santa Cruz, California|36.97 N 122 W|14-Sep-2012|Joshua Mackie"
"KY235578Diplosoma listerianum isolate SCBS2_2 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533373","Diplosoma listerianum","661","SCBS2_2|USA: Santa Cruz, California|36.97 N 122 W|14-Sep-2012|Joshua Mackie"
"KY235577Diplosoma listerianum isolate SCBS2_1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533370","Diplosoma listerianum","661","SCBS2_1|USA: Santa Cruz, California|36.97 N 122 W|14-Sep-2012|Joshua Mackie"
"KY235576Diplosoma listerianum isolate SCBR1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533367","Diplosoma listerianum","661","SCBR1|USA: Santa Cruz, California|36.97 N 122 W|14-Sep-2012|Joshua Mackie"
"KY235575Diplosoma listerianum isolate SCBR8_8-2 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533364","Diplosoma listerianum","661","SCBR8_8-2|USA: Santa Cruz, California|36.97 N 122 W|14-Sep-2012|Joshua Mackie"
"KY235574Diplosoma listerianum isolate SCBR8_8 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533361","Diplosoma listerianum","661","SCBR8_8|USA: Santa Cruz, California|36.97 N 122 W|14-Sep-2012|Joshua Mackie"
"KY235573Diplosoma listerianum isolate SCBR2_1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533358","Diplosoma listerianum","661","SCBR2_1|USA: Santa Cruz, California|36.97 N 122 W|14-Sep-2012|Joshua Mackie"
"KY235572Diplosoma listerianum isolate SCBB3_2-3 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533355","Diplosoma listerianum","661","SCBB3_2-3|USA: Santa Cruz, California|36.97 N 122 W|14-Sep-2012|Joshua Mackie"
"KY235571Diplosoma listerianum isolate SCBB3_1-3 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533352","Diplosoma listerianum","661","SCBB3_1-3|USA: Santa Cruz, California|36.97 N 122 W|14-Sep-2012|Joshua Mackie"
"KY235570Diplosoma listerianum isolate SB8 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533349","Diplosoma listerianum","661","SB8|USA: Santa Barbara, California|34.4 N 119.69 W"
"KY235569Diplosoma listerianum isolate SB7 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533346","Diplosoma listerianum","714","SB7|USA: Santa Barbara, California|34.4 N 119.69 W"
"KY235568Diplosoma listerianum isolate SB6 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533343","Diplosoma listerianum","708","SB6|USA: Santa Barbara, California|34.4 N 119.69 W"
"KY235567Diplosoma listerianum isolate SB5 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533340","Diplosoma listerianum","714","SB5|USA: Santa Barbara, California|34.4 N 119.69 W"
"KY235566Diplosoma listerianum isolate SB4 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533337","Diplosoma listerianum","715","SB4|USA: Santa Barbara, California|34.4 N 119.69 W"
"KY235565Diplosoma listerianum isolate SB1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533334","Diplosoma listerianum","713","SB1|USA: Santa Barbara, California|34.4 N 119.69 W"
"KY235564Diplosoma listerianum isolate SB10 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533331","Diplosoma listerianum","714","SB10|USA: Santa Barbara, California|34.4 N 119.69 W"
"KY235563Diplosoma listerianum isolate SB cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533328","Diplosoma listerianum","588","SB|USA: Santa Barbara, California|34.4 N 119.69 W"
"KY235562Diplosoma listerianum isolate U5SB-1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533325","Diplosoma listerianum","569","U5SB-1|USA: Long Beach, California|33.74 N 118.28 W|18-Sep-2014|Joshua Mackie"
"KY235561Diplosoma listerianum isolate U5R cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533322","Diplosoma listerianum","570","U5R|USA: Long Beach, California|33.74 N 118.28 W|18-Sep-2014|Joshua Mackie"
"KY235560Diplosoma listerianum isolate SCB12S-2 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533319","Diplosoma listerianum","543","SCB12S-2|USA: Santa Cruz, California|36.97 N 122 W|14-Sep-2012|Joshua Mackie"
"KY235559Diplosoma listerianum isolate MM5-1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533316","Diplosoma listerianum","558","MM5-1|USA: Monterey, California|36.6 N 121.89 W|02-Oct-2015|Joshua Mackie"
"KY235558Diplosoma listerianum isolate KKBR-1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533313","Diplosoma listerianum","570","KKBR-1|USA: San Diego, California|32.71 N 117.23 W|16-Aug-2013|Joshua Mackie"
"KY235557Diplosoma listerianum isolate GCTB cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533310","Diplosoma listerianum","560","GCTB|USA: Santa Catalina Island, California|33.37 N 118.35 W|20-Aug-2015|Joshua Mackie"
"KY235556Diplosoma listerianum isolate FC1-3 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533307","Diplosoma listerianum","445","FC1-3|USA: Santa Catalina Island, California|33.46 N 118.48 W|21-Aug-2015|Joshua Mackie"
"KY235555Diplosoma listerianum isolate FC1-2 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533304","Diplosoma listerianum","519","FC1-2|USA: Santa Catalina Island, California|33.46 N 118.48 W|21-Aug-2015|Joshua Mackie"
"KY235554Diplosoma listerianum isolate FC1-1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533301","Diplosoma listerianum","573","FC1-1|USA: Santa Catalina Island, California|33.46 N 118.48 W|21-Aug-2015|Joshua Mackie"
"KY235553Diplosoma listerianum isolate AP4BR cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533298","Diplosoma listerianum","580","AP4BR|USA: Santa Catalina Island, California|33.35 N 118.33 W|19-Aug-2015|Joshua Mackie"
"KY235552Diplosoma listerianum isolate AB3MB cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533295","Diplosoma listerianum","570","AB3MB|USA: Santa Catalina Island, California|33.34 N 118.32 W|19-Aug-2015|Joshua Mackie"
"KY235551Diplosoma listerianum isolate AB6MS cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533292","Diplosoma listerianum","392","AB6MS|USA: Santa Catalina Island, California|33.34 N 118.32 W|19-Aug-2015|Joshua Mackie"
"KY235550Diplosoma listerianum isolate MM4-1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533289","Diplosoma listerianum","570","MM4-1|USA: Monterey, California|36.6 N 121.89 W|02-Oct-2015|Joshua Mackie"
"KY235549Diplosoma listerianum isolate KKMB-1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533286","Diplosoma listerianum","565","KKMB-1|USA: San Diego, California|32.71 N 117.23 W|16-Aug-2013|Joshua Mackie"
"KY235548Diplosoma listerianum isolate KKBR-3 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1281533282","Diplosoma listerianum","553","KKBR-3|USA: San Diego, California|32.71 N 117.23 W|16-Aug-2013|Joshua Mackie"
"KU221221Diplosoma listerianum voucher UF_649 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1045961577","Diplosoma listerianum","604","UF_649"
"KX650795Diplosoma listerianum voucher DBTIC175 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1104785529","Diplosoma listerianum","618","DBTIC175|India|8.7901 N 78.1618 E|29-Apr-2014|Soban Akram & Kaleem Arshan|Dr. H. Abdul Jaffarali"
"KX650794Diplosoma listerianum voucher DBTIC174 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1104785527","Diplosoma listerianum","711","DBTIC174|India|8.7901 N 78.1618 E|29-Apr-2014|Soban Akram & Kaleem Arshan|Dr. H. Abdul Jaffarali"
"KX650793Diplosoma listerianum voucher DBTIC173 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1104785525","Diplosoma listerianum","593","DBTIC173|India|8.7901 N 78.1618 E|29-Apr-2014|Soban Akram & Kaleem Arshan|Dr. H. Abdul Jaffarali"
"KX138497Diplosoma listerianum voucher DBTIC124 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1041003131","Diplosoma listerianum","605","DBTIC124|India|8.1724 N 77.2505 E|30-May-2014|Soban Akram & Kaleem Arshan|Dr. H. Abdul Jaffarali"
"KX138496Diplosoma listerianum voucher DBTIC123 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1041003129","Diplosoma listerianum","603","DBTIC123|India|8.1724 N 77.2505 E|30-May-2014|Soban Akram & Kaleem Arshan|Dr. H. Abdul Jaffarali"
"KX138495Diplosoma listerianum voucher DBTIC122 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1041003127","Diplosoma listerianum","564","DBTIC122|India|8.7901 N 78.1618 E|29-Apr-2014|Soban Akram & Kaleem Arshan|Dr. H. Abdul Jaffarali"
"KX138494Diplosoma listerianum voucher DBTIC121 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1041003125","Diplosoma listerianum","575","DBTIC121|India|8.7901 N 78.1618 E|29-Apr-2014|Soban Akram & Kaleem Arshan|Dr. H. Abdul Jaffarali"
"KX138493Diplosoma listerianum voucher DBTIC120 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1041003123","Diplosoma listerianum","581","DBTIC120|India|8.7901 N 78.1618 E|29-Apr-2014|Soban Akram & Kaleem Arshan|Dr. H. Abdul Jaffarali"
"KX138492Diplosoma listerianum voucher DBTIC119 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1041003121","Diplosoma listerianum","508","DBTIC119|India|8.7901 N 78.1618 E|29-Apr-2014|Soban Akram & Kaleem Arshan|Dr. H. Abdul Jaffarali"
"KU715283Diplosoma listerianum voucher DBTIC99 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1009675479","Diplosoma listerianum","541","DBTIC99|India|8.7901 N 78.1618 E|23-Aug-2015|Soban Akram & Kaleem Arshan|Dr. H. Abdul Jaffarali"
"KU715282Diplosoma listerianum voucher DBTIC98 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1009675459","Diplosoma listerianum","490","DBTIC98|India|8.7901 N 78.1618 E|23-Aug-2015|Soban Akram & Kaleem Arshan|Dr. H. Abdul Jaffarali"
"KU715281Diplosoma listerianum voucher DBTIC97 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1009675439","Diplosoma listerianum","485","DBTIC97|India|8.7901 N 78.1618 E|23-Aug-2015|Soban Akram & Kaleem Arshan|Dr. H. Abdul Jaffarali"
"KU667255Diplosoma listerianum voucher DBTIC65 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1007745005","Diplosoma listerianum","645","DBTIC65|India|8.1724 N 77.2505 E|27-Aug-2014|Dr. H. Abdul Jaffar Ali|Dr. H. Abdul Jaffar Ali"
"KU667254Diplosoma listerianum voucher DBTIC64 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1007744991","Diplosoma listerianum","495","DBTIC64|India|8.1724 N 77.2505 E|27-Aug-2014|Dr. H. Abdul Jaffar Ali|Dr. H. Abdul Jaffar Ali"
"KU667253Diplosoma listerianum voucher DBTIC63 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1007744973","Diplosoma listerianum","559","DBTIC63|India|8.1724 N 77.2505 E|27-Aug-2014|Dr. H. Abdul Jaffar Ali|Dr. H. Abdul Jaffar Ali"
"KU667252Diplosoma listerianum voucher DBTIC62 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1007744961","Diplosoma listerianum","533","DBTIC62|India|8.1724 N 77.2505 E|24-Aug-2014|Dr. H. Abdul Jaffar Ali|Dr. H. Abdul Jaffar Ali"
"KT276227Diplosoma listerianum voucher DBTIC47 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","942617150","Diplosoma listerianum","540","DBTIC47|India|8.7888 N 78.1618 E|11-Dec-2014|H. Abdul Jaffar Ali|H. Abdul Jaffar Ali"
"KT276226Diplosoma listerianum voucher DBTIC46 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","942617147","Diplosoma listerianum","513","DBTIC46|India|8.7888 N 78.1618 E|H. Abdul Jaffar Ali|H. Abdul Jaffar Ali"
"KM924168Diplosoma listerianum isolate GAPB9 cytochrome oxidase subunit I gene, partial cds; mitochondrial","752630801","Diplosoma listerianum","638","GAPB9|India: Palk Bay Region"
"KM924167Diplosoma listerianum isolate GAPB8 cytochrome oxidase subunit I gene, partial cds; mitochondrial","752630797","Diplosoma listerianum","585","GAPB8|India: Palk Bay Region"
"KF791909Diplosoma listerianum haplotype 43 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697088","Diplosoma listerianum","531","43"
"KF791908Diplosoma listerianum haplotype 42 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697086","Diplosoma listerianum","531","42"
"KF791907Diplosoma listerianum haplotype 41 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697084","Diplosoma listerianum","531","41"
"KF791906Diplosoma listerianum haplotype 40 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697082","Diplosoma listerianum","531","40"
"KF791905Diplosoma listerianum haplotype 39 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697080","Diplosoma listerianum","531","39"
"KF791904Diplosoma listerianum haplotype 38 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697078","Diplosoma listerianum","531","38"
"KF791903Diplosoma listerianum haplotype 37 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697076","Diplosoma listerianum","531","37"
"KF791902Diplosoma listerianum haplotype 36 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697074","Diplosoma listerianum","531","36"
"KF791901Diplosoma listerianum haplotype 35 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697072","Diplosoma listerianum","531","35"
"KF791900Diplosoma listerianum haplotype 34 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697070","Diplosoma listerianum","531","34"
"KF791899Diplosoma listerianum haplotype 33 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697068","Diplosoma listerianum","531","33"
"KF791898Diplosoma listerianum haplotype 32 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697066","Diplosoma listerianum","531","32"
"KF791897Diplosoma listerianum haplotype 31 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697064","Diplosoma listerianum","531","31"
"KF791896Diplosoma listerianum haplotype 30 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697062","Diplosoma listerianum","531","30"
"KF791895Diplosoma listerianum haplotype 29 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697060","Diplosoma listerianum","531","29"
"KF791894Diplosoma listerianum haplotype 28 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697058","Diplosoma listerianum","531","28"
"KF791893Diplosoma listerianum haplotype 27 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697056","Diplosoma listerianum","531","27"
"KF791892Diplosoma listerianum haplotype 26 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697054","Diplosoma listerianum","531","26"
"KF791891Diplosoma listerianum haplotype 25 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697052","Diplosoma listerianum","531","25"
"KF791890Diplosoma listerianum haplotype 24 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697050","Diplosoma listerianum","531","24"
"KF791889Diplosoma listerianum haplotype 23 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697048","Diplosoma listerianum","531","23"
"KF791888Diplosoma listerianum haplotype 22 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697046","Diplosoma listerianum","531","22"
"KF791887Diplosoma listerianum haplotype 21 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697044","Diplosoma listerianum","531","21"
"KF791886Diplosoma listerianum haplotype 20 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697042","Diplosoma listerianum","531","20"
"KF791885Diplosoma listerianum haplotype 19 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697040","Diplosoma listerianum","531","19"
"KF791884Diplosoma listerianum haplotype 18 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697038","Diplosoma listerianum","531","18"
"KF791883Diplosoma listerianum haplotype 17 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697036","Diplosoma listerianum","531","17"
"KF791882Diplosoma listerianum haplotype 16 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697034","Diplosoma listerianum","531","16"
"KF791881Diplosoma listerianum haplotype 15 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697032","Diplosoma listerianum","531","15"
"KF791880Diplosoma listerianum haplotype 14 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697030","Diplosoma listerianum","531","14"
"KF791879Diplosoma listerianum haplotype 13 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697028","Diplosoma listerianum","531","13"
"KF791878Diplosoma listerianum haplotype 12 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697026","Diplosoma listerianum","531","12"
"KF791877Diplosoma listerianum haplotype 11 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697024","Diplosoma listerianum","531","11"
"KF791876Diplosoma listerianum haplotype 10 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697022","Diplosoma listerianum","531","10"
"KF791875Diplosoma listerianum haplotype 9 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697020","Diplosoma listerianum","531","9"
"KF791874Diplosoma listerianum haplotype 8 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697018","Diplosoma listerianum","531","8"
"KF791873Diplosoma listerianum haplotype 7 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697016","Diplosoma listerianum","531","7"
"KF791872Diplosoma listerianum haplotype 6 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697014","Diplosoma listerianum","531","6"
"KF791871Diplosoma listerianum haplotype 5 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697012","Diplosoma listerianum","531","5"
"KF791870Diplosoma listerianum haplotype 4 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697010","Diplosoma listerianum","531","4"
"KF791869Diplosoma listerianum haplotype 3 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697008","Diplosoma listerianum","531","3"
"KF791868Diplosoma listerianum haplotype 2 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697006","Diplosoma listerianum","531","2"
"KF791867Diplosoma listerianum haplotype 1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","558697004","Diplosoma listerianum","531","1"
"FN313539Diplosoma listerianum complete mitochondrial genome","269973259","Diplosoma listerianum","13648","single colony|Italy:Adriatic Sea, Venice Lagoon"
"KP842724UNVERIFIED: Diplosoma listerianum cytochrome oxidase subunit I-like gene, partial sequence; mitochondrial","803471557","UNVERIFIED: Diplosoma","407","GA ASC25|India: Andaman and Nicobar Islands|marine environment"
"KX650796Diplosoma multifidum voucher DBTIC176 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1104785531","Diplosoma multifidum","566","DBTIC176|India|8.0963 N 77.5609 E|29-May-2014|Soban Akram & Kaleem Arshan|Dr. H. Abdul Jaffarali"
"AB813813Diplosoma ooru mitochondrial coxI gene for cytochrome oxidase subunit I, partial cds, isolate: A126","572103631","Diplosoma ooru","401","A126|Taiwan:Nanwan, Kenting"
"KU221218Diplosoma simile voucher UF_697 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1045961571","Diplosoma simile","605","UF_697"
"AB433975Diplosoma simile mitochondrial coxI gene for cytochrome oxidase subunit I, partial cds","206725151","Diplosoma simile","401","adult|Japan:Okinawa, Okinawajima Is., Teniya"
"KU667282Diplosoma simile voucher DBTIC93 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1007745674","Diplosoma simile","456","DBTIC93|India|8.1724 N 77.2505 E|27-Aug-2014|Dr. H. Abdul Jaffar Ali|Dr. H. Abdul Jaffar Ali"
"KU667281Diplosoma simile voucher DBTIC92 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1007745649","Diplosoma simile","470","DBTIC92|India|8.1724 N 77.2505 E|27-Aug-2014|Dr. H. Abdul Jaffar Ali|Dr. H. Abdul Jaffar Ali"
"AB968429Diplosoma simile mitochondrial Cox1 gene for cytochrome oxidase subunit I, partial cds, isolate: Eilat_Ds6","731174441","Diplosoma simile","401","Eilat_Ds6|The Steinhardt Museum of Natural History and National Research Center, No. AS25857|Israel:Gulf of Aqaba,Eilat|Zoology, The Steinhardt Museum of Natural History and National Research Center, Tel Aviv, Israel"
"AB968428Diplosoma simile mitochondrial Cox1 gene for cytochrome oxidase subunit I, partial cds, isolate: Eilat_Ds5","731174439","Diplosoma simile","401","Eilat_Ds5|The Steinhardt Museum of Natural History and National Research Center, No. AS25855|Israel:Gulf of Aqaba,Eilat|Zoology, The Steinhardt Museum of Natural History and National Research Center, Tel Aviv, Israel"
"AB968427Diplosoma simile mitochondrial Cox1 gene for cytochrome oxidase subunit I, partial cds, isolate: Eilat_Ds4","731174437","Diplosoma simile","401","Eilat_Ds4|The Steinhardt Museum of Natural History and National Research Center, No. AS25853|Israel:Gulf of Aqaba,Eilat|Zoology, The Steinhardt Museum of Natural History and National Research Center, Tel Aviv, Israel"
"AB968426Diplosoma simile mitochondrial Cox1 gene for cytochrome oxidase subunit I, partial cds, isolate: Eilat_Ds3","731174435","Diplosoma simile","401","Eilat_Ds3|The Steinhardt Museum of Natural History and National Research Center, No. AS25852|Israel:Gulf of Aqaba,Eilat|Zoology, The Steinhardt Museum of Natural History and National Research Center, Tel Aviv, Israel"
"AB968425Diplosoma simile mitochondrial Cox1 gene for cytochrome oxidase subunit I, partial cds, isolate: Eilat_Ds2","731174433","Diplosoma simile","401","Eilat_Ds2|The Steinhardt Museum of Natural History and National Research Center, No. AS25850|Israel:Gulf of Aqaba,Eilat|Zoology, The Steinhardt Museum of Natural History and National Research Center, Tel Aviv, Israel"
